university_code,university,category,group_code,min_score,min_rank,plan_count,source,verified,has_major_details,major_name,group_name
11067,潍坊学院,历史,206,523,41013,2,广东省教育考试院官方PDF,True,False,,
11067,潍坊学院,历史,207,523,40799,4,广东省教育考试院官方PDF,True,False,,
11068,郑州工程技术学院,历史,204,517,44593,15,广东省教育考试院官方PDF,True,False,,
11070,洛阳理工学院,历史,205,520,42944,10,广东省教育考试院官方PDF,True,False,,
11072,江汉大学,历史,208,554,21887,8,广东省教育考试院官方PDF,True,False,,
11075,三峡大学,历史,208,544,27444,"考
6",广东省教育考试院官方PDF,True,False,,
11077,长沙学院,历史,212,547,25748,2,广东省教育考试院官方PDF,True,False,,
11077,长沙学院,历史,213,530,36011,10,广东省教育考试院官方PDF,True,False,,
11078,广州大学,历史,"育
221",576,12295,366,广东省教育考试院官方PDF,True,True,汉语言文学,
11078,广州大学,历史,"育
221",576,12295,366,广东省教育考试院官方PDF,True,True,英语,
11078,广州大学,历史,"育
221",576,12295,366,广东省教育考试院官方PDF,True,True,工商管理,
11078,广州大学,历史,"育
221",576,12295,366,广东省教育考试院官方PDF,True,True,法学,
11078,广州大学,历史,"育
221",576,12295,366,广东省教育考试院官方PDF,True,True,会计学,
11078,广州大学,历史,222,579,11376,88,广东省教育考试院官方PDF,True,True,建筑学,
11078,广州大学,历史,222,579,11376,88,广东省教育考试院官方PDF,True,True,城乡规划,
11078,广州大学,历史,222,579,11376,88,广东省教育考试院官方PDF,True,True,风景园林,
11078,广州大学,历史,222,579,11376,88,广东省教育考试院官方PDF,True,True,环境设计,
11078,广州大学,历史,223,565,16689,182,广东省教育考试院官方PDF,True,True,软件工程,
11078,广州大学,历史,223,565,16689,182,广东省教育考试院官方PDF,True,True,数据科学与大数据技术,
11078,广州大学,历史,223,565,16689,182,广东省教育考试院官方PDF,True,True,人工智能,
11078,广州大学,历史,224,580,11020,169,广东省教育考试院官方PDF,True,True,网络工程,
11078,广州大学,历史,224,580,11020,169,广东省教育考试院官方PDF,True,True,信息安全,
11078,广州大学,历史,224,580,11020,169,广东省教育考试院官方PDF,True,True,物联网工程,
11078,"教
广州大学",历史,225,571,14270,246,广东省教育考试院官方PDF,True,False,,
11078,广州大学,历史,226,568,15714,159,广东省教育考试院官方PDF,True,True,汉语言文学,
11078,广州大学,历史,226,568,15714,159,广东省教育考试院官方PDF,True,True,英语,
11078,广州大学,历史,226,568,15714,159,广东省教育考试院官方PDF,True,True,工商管理,
11078,广州大学,历史,226,568,15714,159,广东省教育考试院官方PDF,True,True,法学,
11078,广州大学,历史,226,568,15714,159,广东省教育考试院官方PDF,True,True,会计学,
11078,广州大学,历史,227,577,12118,37,广东省教育考试院官方PDF,True,True,汉语言文学,
11078,广州大学,历史,227,577,12118,37,广东省教育考试院官方PDF,True,True,英语,
11078,广州大学,历史,227,577,12118,37,广东省教育考试院官方PDF,True,True,工商管理,
11078,广州大学,历史,227,577,12118,37,广东省教育考试院官方PDF,True,True,法学,
11078,广州大学,历史,227,577,12118,37,广东省教育考试院官方PDF,True,True,会计学,
11078,广州大学(国际班),历史,236,543,28098,20,广东省教育考试院官方PDF,True,False,,
11078,"省
广州大学(国际班)",历史,237,531,35323,5,广东省教育考试院官方PDF,True,False,,
11078,广州大学(中外合作办学),历史,239,548,25099,30,广东省教育考试院官方PDF,True,False,,
11078,广州大学(地方专项),历史,246,576,12353,4,广东省教育考试院官方PDF,True,False,,
11078,"东
广州大学(地方专项)",历史,247,548,25220,63,广东省教育考试院官方PDF,True,False,,
11078,广州大学(地方专项),历史,248,547,25444,53,广东省教育考试院官方PDF,True,False,,
11079,成都大学,历史,218,563,17767,4,广东省教育考试院官方PDF,True,False,,
11079,成都大学(中外合作办学),历史,219,542,28649,6,广东省教育考试院官方PDF,True,False,,
11079,"广
成都大学",历史,220,568,15530,4,广东省教育考试院官方PDF,True,False,,
11079,成都大学,历史,228,556,21195,3,广东省教育考试院官方PDF,True,False,,
11080,西安文理学院,历史,205,535,32850,4,广东省教育考试院官方PDF,True,False,,
11080,西安文理学院,历史,206,544,27147,2,广东省教育考试院官方PDF,True,False,,
11100,海南热带海洋学院,历史,214,521,42408,16,广东省教育考试院官方PDF,True,False,,
11100,海南热带海洋学院(中外合作办学),历史,215,509,51186,6,广东省教育考试院官方PDF,True,False,,
11104,华北科技学院,历史,210,520,42920,4,广东省教育考试院官方PDF,True,False,,
11104,华北科技学院,历史,211,543,27641,2,广东省教育考试院官方PDF,True,False,,
11104,华北科技学院,历史,212,520,42828,11,广东省教育考试院官方PDF,True,False,,
11106,广州航海学院,历史,211,536,32201,250,广东省教育考试院官方PDF,True,False,,
11106,广州航海学院(联合培养),历史,212,516,45432,15,广东省教育考试院官方PDF,True,False,,
11106,广州航海学院(联合培养),历史,213,532,34449,15,广东省教育考试院官方PDF,True,False,,
11110,广东警官学院,历史,202,556,20953,158,广东省教育考试院官方PDF,True,False,,
11113,深圳职业技术大学,历史,241,558,20061,55,广东省教育考试院官方PDF,True,False,,
11117,扬州大学,历史,205,568,15692,2,广东省教育考试院官方PDF,True,False,,
11117,扬州大学,历史,206,572,13791,6,广东省教育考试院官方PDF,True,False,,
11122,三江学院,历史,207,496,60983,11,广东省教育考试院官方PDF,True,False,,
11122,三江学院,历史,208,501,57090,32,广东省教育考试院官方PDF,True,False,,
11149,中华女子学院,历史,207,544,27603,20,广东省教育考试院官方PDF,True,False,,
11149,中华女子学院,历史,208,536,32020,4,广东省教育考试院官方PDF,True,False,,
11230,齐齐哈尔医学院,历史,208,516,45282,1,广东省教育考试院官方PDF,True,False,,
11230,齐齐哈尔医学院,历史,210,515,46706,1,广东省教育考试院官方PDF,True,False,,
11242,太原学院,历史,205,519,43359,1,广东省教育考试院官方PDF,True,False,,
11242,太原学院(本科预科班),历史,209,448,107806,2,广东省教育考试院官方PDF,True,False,,
11261,吉林工商学院,历史,204,518,44120,10,广东省教育考试院官方PDF,True,False,,
11276,南京工程学院,历史,204,548,25165,5,广东省教育考试院官方PDF,True,False,,
11287,南京审计大学,历史,205,580,10987,12,广东省教育考试院官方PDF,True,False,,
11287,南京审计大学(中外合作办学),历史,206,586,9055,2,广东省教育考试院官方PDF,True,False,,
11311,三明学院,历史,206,532,34960,"考
2",广东省教育考试院官方PDF,True,False,,
11313,福建商学院(本科预科班),历史,201,424,134824,3,广东省教育考试院官方PDF,True,False,,
11318,江西科技师范大学,历史,201,550,24090,3,广东省教育考试院官方PDF,True,False,,
11318,江西科技师范大学(国际班),历史,"育
213",499,58540,2,广东省教育考试院官方PDF,True,False,,
11318,江西科技师范大学,历史,214,544,27524,9,广东省教育考试院官方PDF,True,False,,
11318,江西科技师范大学,历史,215,543,27719,4,广东省教育考试院官方PDF,True,False,,
11319,江西水利电力大学,历史,207,527,37980,14,广东省教育考试院官方PDF,True,False,,
11326,"教
信阳农林学院",历史,205,520,43080,3,广东省教育考试院官方PDF,True,False,,
11326,信阳农林学院,历史,206,520,42888,2,广东省教育考试院官方PDF,True,False,,
11330,安阳工学院,历史,204,518,44385,2,广东省教育考试院官方PDF,True,False,,
11336,荆楚理工学院,历史,204,520,42935,3,广东省教育考试院官方PDF,True,False,,
11347,"省
仲恺农业工程学院",历史,208,537,31718,199,广东省教育考试院官方PDF,True,False,,
11347,仲恺农业工程学院,历史,209,536,32292,10,广东省教育考试院官方PDF,True,False,,
11349,五邑大学,历史,212,536,32320,222,广东省教育考试院官方PDF,True,True,计算机科学与技术,
11349,五邑大学,历史,212,536,32320,222,广东省教育考试院官方PDF,True,True,软件工程,
11349,五邑大学,历史,212,536,32320,222,广东省教育考试院官方PDF,True,True,网络工程,
11349,五邑大学,历史,212,536,32320,222,广东省教育考试院官方PDF,True,True,信息安全,
11349,"东
五邑大学",历史,213,544,27418,280,广东省教育考试院官方PDF,True,False,,
11349,五邑大学(联合培养),历史,214,493,63797,154,广东省教育考试院官方PDF,True,False,,
11354,梧州学院,历史,212,522,41610,2,广东省教育考试院官方PDF,True,False,,
11354,梧州学院,历史,213,520,42456,9,广东省教育考试院官方PDF,True,False,,
11354,"广
梧州学院",历史,214,526,38801,1,广东省教育考试院官方PDF,True,False,,
11355,南宁职业技术大学,历史,203,517,44655,6,广东省教育考试院官方PDF,True,False,,
11360,攀枝花学院,历史,203,521,42229,4,广东省教育考试院官方PDF,True,False,,
11390,玉溪师范学院,历史,204,519,43827,4,广东省教育考试院官方PDF,True,False,,
11392,云南警官学院,历史,202,553,22532,1,广东省教育考试院官方PDF,True,False,,
11393,昆明学院,历史,211,535,33055,2,广东省教育考试院官方PDF,True,False,,
11393,昆明学院,历史,212,530,35770,2,广东省教育考试院官方PDF,True,False,,
11393,昆明学院,历史,213,523,40488,3,广东省教育考试院官方PDF,True,False,,
11396,商洛学院,历史,205,518,43871,1,广东省教育考试院官方PDF,True,False,,
11400,西安培华学院,历史,201,504,54595,11,广东省教育考试院官方PDF,True,False,,
11400,西安培华学院,历史,202,511,49374,2,广东省教育考试院官方PDF,True,False,,
11400,西安培华学院,历史,208,490,66315,6,广东省教育考试院官方PDF,True,False,,
11406,甘肃政法大学,历史,205,554,21928,10,广东省教育考试院官方PDF,True,False,,
11406,甘肃政法大学,历史,206,554,21990,1,广东省教育考试院官方PDF,True,False,,
11407,北方民族大学,历史,211,534,33344,4,广东省教育考试院官方PDF,True,False,,
11407,北方民族大学,历史,212,526,38322,2,广东省教育考试院官方PDF,True,False,,
11407,北方民族大学,历史,213,538,31252,1,广东省教育考试院官方PDF,True,False,,
11415,中国地质大学(北京),历史,210,594,6687,8,广东省教育考试院官方PDF,True,False,,
11417,北京联合大学,历史,204,557,20342,4,广东省教育考试院官方PDF,True,False,,
11418,北京城市学院,历史,212,502,56112,6,广东省教育考试院官方PDF,True,False,,
11420,河北金融学院,历史,208,519,43730,5,广东省教育考试院官方PDF,True,False,,
11420,河北金融学院(中外合作办学),历史,210,515,46148,2,广东省教育考试院官方PDF,True,False,,
11437,长春工程学院(本科预科班),历史,205,431,126465,1,广东省教育考试院官方PDF,True,False,,
11439,吉林农业科技学院,历史,207,517,45186,2,广东省教育考试院官方PDF,True,False,,
11460,南京晓庄学院,历史,203,533,34374,4,广东省教育考试院官方PDF,True,False,,
11460,南京晓庄学院,历史,204,535,32956,12,广东省教育考试院官方PDF,True,False,,
11463,江苏理工学院,历史,203,531,35175,3,广东省教育考试院官方PDF,True,False,,
11482,浙江财经大学,历史,206,579,11338,12,广东省教育考试院官方PDF,True,False,,
11482,浙江财经大学(中外合作办学),历史,207,583,9904,"考
1",广东省教育考试院官方PDF,True,False,,
11482,浙江财经大学(中外合作办学),历史,211,570,14591,1,广东省教育考试院官方PDF,True,False,,
11482,浙江财经大学(中外合作办学),历史,212,551,23702,2,广东省教育考试院官方PDF,True,False,,
11488,衢州学院,历史,"育
205",533,34368,3,广东省教育考试院官方PDF,True,False,,
11488,衢州学院,历史,206,535,33098,2,广东省教育考试院官方PDF,True,False,,
11504,江西警察学院,历史,205,548,25218,3,广东省教育考试院官方PDF,True,False,,
11508,新余学院,历史,204,523,41061,2,广东省教育考试院官方PDF,True,False,,
11508,"教
新余学院",历史,205,528,37589,2,广东省教育考试院官方PDF,True,False,,
11510,山东交通学院,历史,206,517,45058,2,广东省教育考试院官方PDF,True,False,,
11517,河南工程学院,历史,205,520,42432,9,广东省教育考试院官方PDF,True,False,,
11527,湖南城市学院,历史,208,525,39624,2,广东省教育考试院官方PDF,True,False,,
11527,"省
湖南城市学院",历史,209,522,41536,4,广东省教育考试院官方PDF,True,False,,
11527,湖南城市学院,历史,210,526,38564,2,广东省教育考试院官方PDF,True,False,,
11532,湖南财政经济学院,历史,204,541,29356,15,广东省教育考试院官方PDF,True,False,,
11535,"东
湖南工业大学",历史,207,548,24935,13,广东省教育考试院官方PDF,True,False,,
11535,湖南工业大学,历史,212,547,25623,12,广东省教育考试院官方PDF,True,False,,
11538,湖南女子学院,历史,207,521,42070,7,广东省教育考试院官方PDF,True,False,,
11540,广东金融学院,历史,211,555,21588,254,广东省教育考试院官方PDF,True,True,电子信息科学与技术,
